num__Time_spent_Alone,num__Social_event_attendance,num__Going_outside,num__Friends_circle_size,num__Post_frequency,cat__Stage_fear_No,cat__Stage_fear_Yes,cat__Drained_after_socializing_No,cat__Drained_after_socializing_Yes,Personality
0.5185619474566815,-1.473288865702496,-1.4675642375645088,-0.846360242653816,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
-0.6523554196143361,0.6117247369344455,0.3532119543686119,-0.1396916976819493,1.774567997874401,1.0,0.0,1.0,0.0,0.0
0.22583260568892713,-1.1257865985963391,-1.4675642375645088,-0.846360242653816,-1.315494972337328,0.0,1.0,0.0,1.0,1.0
-0.3596260778465817,0.9592270040406025,1.2636000503351723,1.0380892106044952,2.1179083278979265,1.0,0.0,1.0,0.0,0.0
-0.9450847613820905,1.6542315382529162,0.8084060023518922,1.273645392261784,1.774567997874401,1.0,0.0,1.0,0.0,0.0
-0.9450847613820905,0.6117247369344455,0.8084060023518922,1.273645392261784,0.7445470078038248,1.0,0.0,1.0,0.0,1.0
-1.2378141031498449,0.9592270040406025,0.8084060023518922,1.0380892106044952,1.774567997874401,1.0,0.0,1.0,0.0,0.0
-1.2378141031498449,-0.08327979727786834,1.2636000503351723,-0.1396916976819493,0.40120667778029934,1.0,0.0,1.0,0.0,0.0
-1.2378141031498449,-0.08327979727786834,0.3532119543686119,0.8025330289472064,1.774567997874401,1.0,0.0,1.0,0.0,0.0
-1.2378141031498449,0.6117247369344455,1.2636000503351723,1.9803139372336511,1.774567997874401,1.0,0.0,1.0,0.0,0.0
0.22583260568892713,-1.473288865702496,-1.4675642375645088,-1.5530287876256827,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
-0.3596260778465817,1.6542315382529162,0.8084060023518922,1.744757755576362,0.7445470078038248,1.0,0.0,1.0,0.0,0.0
0.5185619474566815,-0.7782843314901822,-1.4675642375645088,-0.846360242653816,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
-1.2378141031498449,1.6542315382529162,-0.10198209361466828,0.8025330289472064,-1.5247373586980714e-16,1.0,0.0,1.0,0.0,0.0
-1.2378141031498449,0.6117247369344455,-0.10198209361466828,1.5092015739190732,0.057866347756773864,1.0,0.0,1.0,0.0,0.0
-0.06689673607882728,-0.4307820643840253,-1.0123701895812287,-1.081916424311105,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
-0.06689673607882728,-0.7782843314901822,-1.0123701895812287,-0.846360242653816,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
1.9822086562954535,-0.4307820643840253,-1.4675642375645088,-1.5530287876256827,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
-0.3596260778465817,1.6542315382529162,2.021467650973464e-16,0.3314206656326285,0.057866347756773864,1.0,0.0,1.0,0.0,0.0
1.6894793145276992,-0.4307820643840253,2.021467650973464e-16,-0.6108040609965272,-1.315494972337328,0.0,1.0,0.0,1.0,1.0
1.6894793145276992,-1.473288865702496,-0.5571761415979485,-0.6108040609965272,-0.9721546423138024,0.0,1.0,0.0,1.0,0.0
-1.2378141031498449,0.9592270040406025,1.7187940983184526,1.5092015739190732,0.7445470078038248,1.0,0.0,1.0,0.0,1.0
-1.2378141031498449,1.3067292711467593,0.3532119543686119,1.5092015739190732,0.40120667778029934,1.0,0.0,1.0,0.0,0.0
-0.6523554196143361,1.6542315382529162,0.8084060023518922,0.5669768472899175,1.774567997874401,1.0,0.0,1.0,0.0,0.0
-0.9450847613820905,0.9592270040406025,2.021467650973464e-16,0.5669768472899175,-0.2854739822667516,1.0,0.0,1.0,0.0,0.0
1.1040206309921903,-0.7782843314901822,-1.4675642375645088,-1.3174726059683939,-0.9721546423138024,0.0,1.0,0.0,1.0,0.0
-0.6523554196143361,0.6117247369344455,0.3532119543686119,0.09586448397533961,0.40120667778029934,1.0,0.0,1.0,0.0,0.0
-1.2378141031498449,1.6542315382529162,0.8084060023518922,1.0380892106044952,0.40120667778029934,1.0,0.0,1.0,0.0,1.0
1.1040206309921903,-1.1257865985963391,-1.0123701895812287,-0.846360242653816,-0.6288143122902771,1.0,0.0,0.0,1.0,1.0
-1.2378141031498449,1.6542315382529162,-0.10198209361466828,1.9803139372336511,-1.5247373586980714e-16,1.0,0.0,1.0,0.0,0.0
-0.06689673607882728,-1.473288865702496,-1.0123701895812287,-0.3752478793392382,-1.315494972337328,0.0,1.0,0.0,1.0,1.0
-0.9450847613820905,1.6542315382529162,0.8084060023518922,0.8025330289472064,0.40120667778029934,1.0,0.0,1.0,0.0,0.0
-0.9450847613820905,0.6117247369344455,1.7187940983184526,-0.1396916976819493,-0.2854739822667516,1.0,0.0,1.0,0.0,0.0
1.6894793145276992,-3.0864401444055724e-16,-1.4675642375645088,-1.3174726059683939,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
-1.2378141031498449,1.6542315382529162,0.8084060023518922,1.744757755576362,0.057866347756773864,1.0,0.0,1.0,0.0,0.0
0.22583260568892713,-0.4307820643840253,-1.0123701895812287,-0.6108040609965272,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
-0.06689673607882728,-0.7782843314901822,-1.0123701895812287,-0.846360242653816,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
0.5185619474566815,-1.1257865985963391,-1.4675642375645088,-0.3752478793392382,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
0.8112912892244359,-1.1257865985963391,-0.5571761415979485,-1.081916424311105,-1.315494972337328,0.0,1.0,0.0,1.0,1.0
0.8112912892244359,-0.7782843314901822,-1.4675642375645088,-0.3752478793392382,-1.315494972337328,0.0,1.0,0.0,1.0,1.0
-0.3596260778465817,0.6117247369344455,0.3532119543686119,0.3314206656326285,1.774567997874401,1.0,0.0,1.0,0.0,0.0
1.3967499727599446,-1.473288865702496,-0.5571761415979485,-0.6108040609965272,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
-0.06689673607882728,-1.1257865985963391,-1.0123701895812287,-0.6108040609965272,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
-0.9450847613820905,0.6117247369344455,0.8084060023518922,-0.1396916976819493,0.7445470078038248,1.0,0.0,1.0,0.0,0.0
-0.9450847613820905,1.3067292711467593,0.3532119543686119,0.8025330289472064,1.4312276678508755,1.0,0.0,1.0,0.0,0.0
-1.2378141031498449,0.26422246982828856,-0.10198209361466828,1.744757755576362,0.057866347756773864,1.0,0.0,1.0,0.0,0.0
1.3967499727599446,-0.4307820643840253,-1.0123701895812287,-0.3752478793392382,-0.9721546423138024,1.0,0.0,0.0,1.0,1.0
0.5185619474566815,-1.1257865985963391,-0.5571761415979485,-0.846360242653816,-0.6288143122902771,0.0,1.0,0.0,1.0,0.0
1.6894793145276992,-1.473288865702496,-1.4675642375645088,-0.846360242653816,-1.315494972337328,0.0,1.0,0.0,1.0,0.0
1.9822086562954535,-1.1257865985963391,-1.0123701895812287,-1.5530287876256827,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
1.6894793145276992,-0.4307820643840253,-0.5571761415979485,-1.5530287876256827,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
-0.06689673607882728,-3.0864401444055724e-16,-0.5571761415979485,-0.846360242653816,-1.315494972337328,0.0,1.0,0.0,1.0,1.0
1.6894793145276992,-0.7782843314901822,-1.4675642375645088,-1.081916424311105,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
-0.6523554196143361,0.9592270040406025,0.8084060023518922,1.9803139372336511,1.0878873378273501,1.0,0.0,1.0,0.0,0.0
-0.6523554196143361,0.6117247369344455,-0.10198209361466828,-0.1396916976819493,0.7445470078038248,1.0,0.0,1.0,0.0,0.0
1.9822086562954535,-0.7782843314901822,-1.0123701895812287,-0.3752478793392382,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
-0.06689673607882728,0.9592270040406025,0.3532119543686119,1.5092015739190732,2.1179083278979265,1.0,0.0,1.0,0.0,0.0
0.8112912892244359,-3.0864401444055724e-16,-1.0123701895812287,-1.081916424311105,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
-1.2378141031498449,0.26422246982828856,1.2636000503351723,0.8025330289472064,0.057866347756773864,1.0,0.0,1.0,0.0,0.0
-1.2378141031498449,1.3067292711467593,1.7187940983184526,1.5092015739190732,1.0878873378273501,1.0,0.0,1.0,0.0,0.0
0.5185619474566815,-1.1257865985963391,-1.4675642375645088,-1.081916424311105,-1.5247373586980714e-16,0.0,1.0,0.0,1.0,1.0
0.8112912892244359,-1.1257865985963391,-0.5571761415979485,-1.3174726059683939,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
0.8112912892244359,-1.1257865985963391,-1.0123701895812287,-0.846360242653816,-1.315494972337328,0.0,1.0,0.0,1.0,0.0
1.3967499727599446,-1.473288865702496,-0.5571761415979485,-0.846360242653816,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
0.0,-0.4307820643840253,1.2636000503351723,-0.6108040609965272,1.4312276678508755,1.0,0.0,1.0,0.0,0.0
1.6894793145276992,-1.1257865985963391,-0.5571761415979485,-0.6108040609965272,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
0.22583260568892713,-1.473288865702496,-1.0123701895812287,-0.846360242653816,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
-0.9450847613820905,1.6542315382529162,-0.10198209361466828,-0.3752478793392382,-0.2854739822667516,1.0,0.0,1.0,0.0,0.0
1.3967499727599446,-1.473288865702496,-1.4675642375645088,-1.081916424311105,-0.9721546423138024,0.0,1.0,0.0,1.0,0.0
-0.06689673607882728,-1.1257865985963391,-1.4675642375645088,-1.081916424311105,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
0.22583260568892713,-0.7782843314901822,2.021467650973464e-16,-1.081916424311105,-1.315494972337328,0.0,1.0,0.0,1.0,1.0
-1.2378141031498449,0.9592270040406025,1.7187940983184526,0.5669768472899175,1.0878873378273501,1.0,0.0,1.0,0.0,0.0
-0.9450847613820905,0.6117247369344455,1.2636000503351723,1.273645392261784,1.4312276678508755,1.0,0.0,1.0,0.0,1.0
1.1040206309921903,-0.4307820643840253,2.021467650973464e-16,-0.3752478793392382,-1.315494972337328,1.0,0.0,0.0,1.0,1.0
0.8112912892244359,-1.1257865985963391,-0.5571761415979485,-0.846360242653816,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
-0.3596260778465817,-0.4307820643840253,1.7187940983184526,0.3314206656326285,1.0878873378273501,1.0,0.0,1.0,0.0,0.0
0.8112912892244359,-0.4307820643840253,-0.5571761415979485,-1.3174726059683939,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
0.0,0.6117247369344455,1.2636000503351723,1.273645392261784,0.7445470078038248,1.0,0.0,1.0,0.0,0.0
1.6894793145276992,-0.7782843314901822,-1.0123701895812287,-0.846360242653816,-0.9721546423138024,0.0,1.0,0.0,1.0,0.0
-0.6523554196143361,0.6117247369344455,0.3532119543686119,0.3314206656326285,1.4312276678508755,1.0,0.0,1.0,0.0,0.0
1.6894793145276992,-0.7782843314901822,-1.4675642375645088,-1.3174726059683939,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
-0.06689673607882728,-0.7782843314901822,-0.5571761415979485,-1.081916424311105,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
-0.6523554196143361,1.3067292711467593,0.8084060023518922,0.3314206656326285,0.40120667778029934,1.0,0.0,1.0,0.0,0.0
1.9822086562954535,-0.4307820643840253,-1.0123701895812287,-1.3174726059683939,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
-0.06689673607882728,-0.7782843314901822,-1.4675642375645088,-1.081916424311105,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
-1.2378141031498449,0.6117247369344455,-0.10198209361466828,0.09586448397533961,0.40120667778029934,1.0,0.0,1.0,0.0,0.0
-0.6523554196143361,0.26422246982828856,1.7187940983184526,1.0380892106044952,1.774567997874401,1.0,0.0,1.0,0.0,0.0
-1.2378141031498449,1.3067292711467593,0.8084060023518922,1.0380892106044952,0.7445470078038248,1.0,0.0,1.0,0.0,0.0
-1.2378141031498449,1.6542315382529162,0.8084060023518922,1.0380892106044952,1.4312276678508755,1.0,0.0,1.0,0.0,0.0
-1.2378141031498449,0.26422246982828856,0.3532119543686119,0.5669768472899175,1.774567997874401,1.0,0.0,1.0,0.0,0.0
-1.2378141031498449,1.6542315382529162,1.2636000503351723,0.5669768472899175,1.774567997874401,1.0,0.0,1.0,0.0,1.0
-0.06689673607882728,1.3067292711467593,1.7187940983184526,1.0380892106044952,1.0878873378273501,1.0,0.0,1.0,0.0,0.0
-0.9450847613820905,0.26422246982828856,0.3532119543686119,1.273645392261784,1.774567997874401,1.0,0.0,1.0,0.0,0.0
-1.2378141031498449,1.6542315382529162,1.2636000503351723,1.0380892106044952,0.40120667778029934,1.0,0.0,1.0,0.0,0.0
-0.6523554196143361,1.6542315382529162,0.8084060023518922,1.0380892106044952,-0.2854739822667516,1.0,0.0,1.0,0.0,0.0
-1.2378141031498449,0.9592270040406025,0.3532119543686119,1.744757755576362,-1.5247373586980714e-16,1.0,0.0,1.0,0.0,1.0
1.1040206309921903,-0.7782843314901822,-0.5571761415979485,-0.6108040609965272,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
-0.3596260778465817,1.6542315382529162,0.8084060023518922,0.5669768472899175,0.40120667778029934,1.0,0.0,1.0,0.0,1.0
-0.3596260778465817,-0.08327979727786834,1.2636000503351723,0.5669768472899175,1.774567997874401,1.0,0.0,1.0,0.0,0.0
1.9822086562954535,-0.7782843314901822,-1.0123701895812287,-1.081916424311105,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
-0.06689673607882728,0.9592270040406025,1.7187940983184526,0.09586448397533961,1.774567997874401,1.0,0.0,1.0,0.0,0.0
-0.6523554196143361,0.6117247369344455,0.3532119543686119,-0.3752478793392382,0.057866347756773864,1.0,0.0,1.0,0.0,0.0
1.9822086562954535,-1.1257865985963391,-1.0123701895812287,-1.081916424311105,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
0.8112912892244359,-0.4307820643840253,-1.4675642375645088,-1.3174726059683939,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
0.22583260568892713,-0.4307820643840253,-0.5571761415979485,-1.5530287876256827,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
0.8112912892244359,-1.1257865985963391,-0.5571761415979485,-0.846360242653816,-0.2854739822667516,0.0,1.0,0.0,1.0,1.0
-0.6523554196143361,1.3067292711467593,1.2636000503351723,1.0380892106044952,1.4312276678508755,1.0,0.0,1.0,0.0,0.0
1.1040206309921903,-1.1257865985963391,-1.0123701895812287,-1.5530287876256827,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
1.9822086562954535,-1.1257865985963391,-0.5571761415979485,-0.846360242653816,-0.9721546423138024,0.0,1.0,0.0,1.0,0.0
1.3967499727599446,-0.4307820643840253,-1.4675642375645088,-0.846360242653816,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
-1.2378141031498449,-0.08327979727786834,0.8084060023518922,0.3314206656326285,0.40120667778029934,1.0,0.0,1.0,0.0,1.0
0.0,1.3067292711467593,1.2636000503351723,-0.3752478793392382,1.0878873378273501,1.0,0.0,1.0,0.0,0.0
-0.3596260778465817,0.26422246982828856,0.3532119543686119,0.3314206656326285,1.774567997874401,1.0,0.0,1.0,0.0,0.0
1.9822086562954535,-1.1257865985963391,-0.5571761415979485,-0.846360242653816,-1.315494972337328,0.0,1.0,0.0,1.0,1.0
-0.6523554196143361,-0.08327979727786834,-0.10198209361466828,1.0380892106044952,0.7445470078038248,1.0,0.0,1.0,0.0,0.0
1.3967499727599446,-1.1257865985963391,-0.10198209361466828,-1.081916424311105,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
1.1040206309921903,-0.7782843314901822,-1.0123701895812287,-1.3174726059683939,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
-0.3596260778465817,0.6117247369344455,1.2636000503351723,0.8025330289472064,1.4312276678508755,1.0,0.0,1.0,0.0,0.0
-0.3596260778465817,0.6117247369344455,0.8084060023518922,1.273645392261784,-0.2854739822667516,1.0,0.0,1.0,0.0,0.0
1.6894793145276992,-3.0864401444055724e-16,-1.4675642375645088,0.0,-1.5247373586980714e-16,0.0,1.0,0.0,1.0,1.0
-0.3596260778465817,2.001733805359073,1.2636000503351723,1.744757755576362,1.0878873378273501,1.0,0.0,1.0,0.0,0.0
-1.2378141031498449,1.3067292711467593,1.7187940983184526,1.0380892106044952,1.0878873378273501,1.0,0.0,1.0,0.0,0.0
0.8112912892244359,-0.7782843314901822,-1.4675642375645088,-0.3752478793392382,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
-0.3596260778465817,0.26422246982828856,1.2636000503351723,0.3314206656326285,0.7445470078038248,1.0,0.0,1.0,0.0,0.0
1.1040206309921903,-1.473288865702496,-1.4675642375645088,-1.081916424311105,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
-0.3596260778465817,-0.08327979727786834,0.3532119543686119,1.744757755576362,0.057866347756773864,1.0,0.0,1.0,0.0,0.0
1.9822086562954535,-0.4307820643840253,-0.5571761415979485,-0.3752478793392382,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
-0.3596260778465817,0.26422246982828856,0.3532119543686119,0.5669768472899175,0.40120667778029934,1.0,0.0,1.0,0.0,0.0
0.8112912892244359,-0.7782843314901822,-0.5571761415979485,-0.846360242653816,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
0.5185619474566815,-0.4307820643840253,-0.5571761415979485,-1.5530287876256827,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
1.3967499727599446,-1.1257865985963391,-1.4675642375645088,-1.081916424311105,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
0.8112912892244359,-1.473288865702496,-1.0123701895812287,-1.5530287876256827,-1.315494972337328,0.0,1.0,0.0,1.0,0.0
-0.3596260778465817,0.26422246982828856,0.8084060023518922,-0.1396916976819493,1.774567997874401,1.0,0.0,1.0,0.0,0.0
0.8112912892244359,-1.473288865702496,-1.4675642375645088,-1.081916424311105,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
1.3967499727599446,-1.1257865985963391,-1.4675642375645088,-1.3174726059683939,-1.315494972337328,0.0,1.0,0.0,1.0,1.0
1.3967499727599446,-1.473288865702496,-1.4675642375645088,-0.3752478793392382,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
-0.9450847613820905,0.6117247369344455,1.2636000503351723,0.0,1.0878873378273501,1.0,0.0,1.0,0.0,0.0
1.6894793145276992,-1.473288865702496,-1.0123701895812287,-0.846360242653816,-0.6288143122902771,0.0,1.0,0.0,1.0,0.0
-0.6523554196143361,1.3067292711467593,0.3532119543686119,1.9803139372336511,0.057866347756773864,1.0,0.0,1.0,0.0,0.0
1.6894793145276992,-1.473288865702496,-1.0123701895812287,-0.6108040609965272,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
1.9822086562954535,-0.4307820643840253,-1.0123701895812287,-1.081916424311105,-1.315494972337328,0.0,1.0,0.0,1.0,1.0
-1.2378141031498449,0.6117247369344455,0.8084060023518922,-0.6108040609965272,-0.2854739822667516,1.0,0.0,1.0,0.0,0.0
0.22583260568892713,-0.7782843314901822,-0.5571761415979485,-0.846360242653816,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
0.5185619474566815,-0.4307820643840253,-0.10198209361466828,-0.6108040609965272,-0.2854739822667516,0.0,1.0,0.0,1.0,1.0
-0.6523554196143361,1.3067292711467593,0.3532119543686119,1.5092015739190732,0.7445470078038248,1.0,0.0,1.0,0.0,0.0
-0.9450847613820905,-0.08327979727786834,1.7187940983184526,-0.1396916976819493,0.7445470078038248,1.0,0.0,1.0,0.0,0.0
-0.9450847613820905,0.9592270040406025,1.2636000503351723,1.5092015739190732,0.7445470078038248,1.0,0.0,1.0,0.0,0.0
1.1040206309921903,-0.7782843314901822,-0.5571761415979485,-1.3174726059683939,-1.315494972337328,0.0,1.0,1.0,0.0,1.0
0.8112912892244359,-1.473288865702496,-0.5571761415979485,-1.3174726059683939,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
-1.2378141031498449,0.9592270040406025,1.2636000503351723,0.3314206656326285,0.057866347756773864,1.0,0.0,1.0,0.0,0.0
-1.2378141031498449,-0.4307820643840253,1.2636000503351723,0.3314206656326285,1.0878873378273501,1.0,0.0,1.0,0.0,0.0
1.9822086562954535,-0.4307820643840253,-1.4675642375645088,-0.6108040609965272,-1.315494972337328,0.0,1.0,0.0,1.0,1.0
-0.3596260778465817,1.6542315382529162,1.7187940983184526,1.744757755576362,0.057866347756773864,1.0,0.0,1.0,0.0,0.0
1.3967499727599446,-1.1257865985963391,-1.4675642375645088,-0.3752478793392382,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
-0.9450847613820905,0.26422246982828856,0.3532119543686119,1.0380892106044952,1.0878873378273501,1.0,0.0,1.0,0.0,0.0
-1.2378141031498449,1.6542315382529162,0.8084060023518922,-0.1396916976819493,1.0878873378273501,1.0,0.0,1.0,0.0,0.0
-1.2378141031498449,0.9592270040406025,-0.10198209361466828,-0.1396916976819493,-1.5247373586980714e-16,1.0,0.0,1.0,0.0,0.0
-0.3596260778465817,0.26422246982828856,1.2636000503351723,1.273645392261784,0.40120667778029934,1.0,0.0,1.0,0.0,0.0
-0.9450847613820905,0.9592270040406025,-0.10198209361466828,0.09586448397533961,0.057866347756773864,1.0,0.0,1.0,0.0,0.0
0.5185619474566815,-0.7782843314901822,-0.5571761415979485,-1.3174726059683939,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
0.0,-1.1257865985963391,-1.4675642375645088,-1.3174726059683939,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
1.6894793145276992,-1.473288865702496,-1.0123701895812287,-0.3752478793392382,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
-0.9450847613820905,-0.08327979727786834,0.8084060023518922,0.0,2.1179083278979265,1.0,0.0,1.0,0.0,0.0
-0.3596260778465817,0.26422246982828856,1.2636000503351723,0.5669768472899175,-1.5247373586980714e-16,1.0,0.0,1.0,0.0,0.0
0.22583260568892713,-3.0864401444055724e-16,-1.4675642375645088,-1.081916424311105,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
-1.2378141031498449,1.3067292711467593,0.3532119543686119,0.5669768472899175,1.4312276678508755,1.0,0.0,1.0,0.0,0.0
-0.6523554196143361,0.6117247369344455,0.3532119543686119,0.5669768472899175,0.40120667778029934,1.0,0.0,1.0,0.0,0.0
1.3967499727599446,-0.7782843314901822,-0.5571761415979485,-1.5530287876256827,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
-1.2378141031498449,1.3067292711467593,1.2636000503351723,1.0380892106044952,0.40120667778029934,1.0,0.0,1.0,0.0,1.0
-0.9450847613820905,-0.08327979727786834,0.8084060023518922,1.744757755576362,0.057866347756773864,1.0,0.0,1.0,0.0,0.0
-0.3596260778465817,1.3067292711467593,-0.10198209361466828,1.0380892106044952,1.0878873378273501,1.0,0.0,1.0,0.0,0.0
1.6894793145276992,-0.7782843314901822,-1.0123701895812287,-0.6108040609965272,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
-0.9450847613820905,0.26422246982828856,1.7187940983184526,0.09586448397533961,1.774567997874401,1.0,0.0,1.0,0.0,0.0
0.8112912892244359,-0.4307820643840253,-1.4675642375645088,0.0,-0.9721546423138024,0.0,1.0,0.0,1.0,1.0
-1.2378141031498449,0.9592270040406025,0.3532119543686119,0.3314206656326285,-1.5247373586980714e-16,1.0,0.0,1.0,0.0,0.0
1.3967499727599446,-1.473288865702496,-1.4675642375645088,-1.5530287876256827,-0.2854739822667516,0.0,1.0,0.0,1.0,1.0
1.6894793145276992,-0.7782843314901822,-0.5571761415979485,-0.6108040609965272,-0.6288143122902771,0.0,1.0,0.0,1.0,1.0
-0.6523554196143361,-0.08327979727786834,0.8084060023518922,-0.1396916976819493,0.057866347756773864,1.0,0.0,1.0,0.0,0.0
-0.9450847613820905,0.9592270040406025,0.8084060023518922,0.3314206656326285,1.4312276678508755,1.0,0.0,1.0,0.0,0.0
-0.6523554196143361,0.9592270040406025,0.3532119543686119,1.744757755576362,0.057866347756773864,1.0,0.0,1.0,0.0,0.0
-0.6523554196143361,0.9592270040406025,0.3532119543686119,0.09586448397533961,0.40120667778029934,1.0,0.0,1.0,0.0,0.0
-1.2378141031498449,0.6117247369344455,0.3532119543686119,1.0380892106044952,0.40120667778029934,1.0,0.0,1.0,0.0,0.0
-0.9450847613820905,0.6117247369344455,0.8084060023518922,1.744757755576362,-0.2854739822667516,1.0,0.0,1.0,0.0,0.0
-0.3596260778465817,0.6117247369344455,1.2636000503351723,0.5669768472899175,1.4312276678508755,1.0,0.0,1.0,0.0,0.0
